content,target,category,score
업데이트 엄청 느리고..ㅜ 개편 후 플그램 찾기 귀찮아졌고.. 바로 첫 화면에 내가 보던 프로그램은 바로 볼 수 있는 목록이 있었는데.. 어디론가 들어가야하네요..후 귀차니즘 시러하는 사람들은 많이 떠나가겠네요.. 업데이트가 몇일 째 안되어 삭제 후 재설치하는데도 설치가 안되네요ㅡㅡ,0,0,0.0
아니 계속 안돼서 리뷰보니까 플립사용자들 왜 로딩만되는거져..^_^...저도 플립사용하는데 남자친구는 갤럭시s21이라..사용이되네여??아니 고객센터직원도 그냥 쿠키삭제하라고하는대..삭제하고어플삭제 재다운 해도 안돼는건 뭐죠진짜ㅡㅡ,1,1,3.0
갑자기 3월11일부터 전체널 미리보기 까지 하고 결제유도 하면 결제 안사람들은 선택권 존중해주는 좋겠다 없어지고 왜 결제하지 모르네요 전 체널 결제 말고 다른방법 없나요???,0,0,0.0
"7,900원 아니었나요? 가격이 오르건가요? 정기결제했는데 결제가 안된건가? 새벽에 확인하려니 답답하네요... 그냥 안보려고요 갑자기 미리보기라니;; 짱나네 그렇다고 이렇게 매몰차게 매달 오래 이용했던 고객을 뻥 차버리는 기분? 배가 부른건가 가격이 오르면 오른다 말을 해주던가 탈퇴합니다",0,0,0.0
의사요한 이라는 한 드라마가 있는데 그것 좀 넣어주시면 정말 진짜 감사드리겠습니다 해주시면 별5개랑 홍보가능,0,0,0.0
삼성 빔프로젝트랑 호환이 안됩니다 구매까지하여 빔프로젝트로 smart view로 연결하여 시청하려 했으나 소리만 나오고 영상이 나오지 않는데 다른 1분 미리보기나 유투브 영상들은 제대로 나오는걸보니 wavve 어플상의 문제인것 같습니다.. 환불해주시죠 오류있는 영화는 더라이트 악마는 있다 입니다.,1,1,3.0
갑자기 앱이 안되더니 긴급점검이라고하고 잠시만 기다리라는게 도대체 얼마나 기다리라는건지요? 두시간 다 되어가는데..저번 점검때도 6시간 점검 이라더니 거의 9시간 가까이 점검하고...진짜 이런 플랫폼 중에 서비스 제일 별로예요..개선해주세요,0,0,0.0
티비 무료로 잘 보고있었는데 이제 유료로 이용권 구매하고 봐야되나요?ㅠㅠ 바껴서 당황스럽습니다. 그냥 전에처럼 무료로 볼수있게 해주시면 안될까요 그리고 이메일에 문의를 했는데도 답장이 없고... 솔직히 말해서 유료로 말고 무료로 볼수있는 개선을 했으면 좋겠습니다.,0,0,0.0
"끊김 , 버퍼링,업뎃하고 아예 안나옴 볼수가있어야지 2초재생 1분버퍼링 말이됨? 진짜 짜증납니다 1분이라도 다행 더걸리면 아예 안나옴",1,3,2.0
짜증나네요ㅋ일반유료했더니 회질이 눈뜨고못보겠네 아니그럼 첨부터 화질얘기해서 고민하게하던지... 돈아깝게..동시 시청따위 안필요해서 그냥 일반했더니..요즘도 화질로 돈차이 거네요..평이 왜안좋은가했더니...눈아파서 보질못하겠네..돈진짜 아까움 ㅋ영화도 볼만한거다 유료 그렁서 정액제 유도는왜해요.. 그냥통신사 티비 보는게 영화도 더나을듯~!! 유료정액에 설명이라도 잘해주던지.. ㅡㅡ정말실망이네요,0,0,0.0
웬만하면 후기안쓰는데 어제 새벽부터 버퍼링심하고 아예 화면 까매지면서 다운됨 불편함을 넘어 아예 볼수가없음 첨에 업뎃을 안해서 그런줄알고 업뎃도 해보고 몇번 삭제하고 다시깔아도 마찬가지 다음주 까지 개선안되면 탈퇴예정,1,3,1.0
자동결제 해지하고서 앱에 들어갈때마다 화면 위에 해지취소 팝업이 뜨는데 해지취소버튼 한번 잘못눌럿다고 만코인주고서는 다시 해지신청은 32일뒤에나 할수있다는데 그럼 다음달치 결제는 해야한다는소리잖아요 고작 터치 실수 한번에 해지취소인것도 억울하고 만코인줬다고 다시 해지신청도 못하게하는건 좀 아닌거같아요,0,0,0.0
"무료도 아니고 유료서비스인데, 대처가 너무하네요. 첫 오류도 아니고 지난번에 이어 똑같은 상황이 반복되었다는 것도 실망스럽네요.",0,0,0.0
쓰레기네.. 이번달 가입해서 쓰는데 조금나오다가 계소구로딩중이야 다 그래 영화 시트콤 드라마 이거 돈낸게 아깝다 내 백원 내놔,1,3,1.0
"1. 넷플릭스 왓챠 처럼 볼륨,화면 밝기조절기능 넣어주세요 2. 번역 제대로 해주세요 3. 자막 폰트 가독성 좋게 바꿔주시고 4. 자막 배경 색상 넷플리스,왓챠처럼 없애주세요 디즈니플러스 국내런칭은 늦게 했는데 *퀄리티가 급하게 준비한 것 처럼 안좋아요 꼭 사기 당한것 같아요 2주라도 무료 체험 경험이 있어야 했습니다 연간 결재 9만원대 면서 그보다 훨씬 저렴한 왓챠, 쿠팡플레이보다 사용성이 안좋습니다 실망스럽고 다시 한 번 말하지만 사용성이 굉장히 안좋습니다.",1,2,5.0
처음엔 안그랬는데 지금은 자막하고 음성만 나옵니다. 영상이 검은색으로 나와요 ㅠㅠ 추후 영상 잘 나오다가 6월 8일 업데이트후 또 음성만 나오는군요 참나 기본적인 테스트도 안하는지,1,1,2.0
잘 보고 있었는데 며칠 전부터 끊김 현상이 심해지고 로딩이 자주 걸리네요. 한편 보는데 기본적으로 2분에 한번씩은 끊김 현상과 로딩 현상이 있는 것 같아요. 최대한 빨리 개선 부탁드릴게요.,1,3,2.0
정말 왓챠 정신차리세요 진짜 매달 결제해서 보는데 서비스 끊김이 있다고 여러사람이 있는데 왜 개선이 되지않나요 영상 보는데 뚝뚝 끊기고 멈추고 검은화면 휴대폰 꺼도 혼자재생되고 이럴려고 앱 결제해가면서 시청하는거아니에요 제데로 개선해주세요,1,3,1.0
별 한개도 아깝다. 월드컵이라는 국민관심스포츠에 독점중계를 따서는 쿠팡플레이 앱 다운받고 쿠팡와우 가입하게하고 보라고? 그래 여기까지도 좋다. 쿠팡와우결제하고 보던중에 앱이 접속이 안되네? 이따위 기술력으로 돈받고 가입받냐? 돈처먹고 가입회원정보는 다받고 이 쓰레기들아. 욕받게안나와 버러지 쿠팡세기들아. 니들은 진짜 문제가많아 버러지들아,0,0,0.0
첨에 30일 무료이용이라고 뜨는데 왜 결제를 해야한다고 뜨나요...? 아 글구 20세 미만 청소년은 앱을 사용할 수 없나요??,0,0,0.0
렉인건지 영상을 잘보고 있다가 갑자기 영상이 중단돼요...그래서 다시 켜기까지 시간도 너무 오래 걸리고...처음엔 제 아이패드가 문제인줄 알았는데 핸드폰에서도 그런거 보니까 기기의 문제는 아닌듯해요;;;,1,3,2.0
"노트북이던 티비던 고화질 나오다 저화질 나오는거, 버퍼링 넘 자주일어나는거 제발좀 개선좀 시켜주세요 매달 14000원씩 자동결제해가며 보는데 한참 잼나게 보다가 화질떨어지고 버퍼링 정말 짜증남! 월6000원짜리 위티비보다도 못함",1,3,3.0
갤럭시 z플립 사용하고 있는 유저입니다. 갑자기 무한로딩이 걸리기에 문제가 있나 싶어 재설치했음에도 문제가 있었습니다. 저만 그런 줄 알았더니 다른 z플립 유저분들도 같은 상황이시네요,1,3,3.0
옛날폰은 웨이브로 영화못봄... 고객센타에 문의했더니.... 넷플이나 티빙은 되는데 웨이브만 안되다니..... 좀그르네.....,0,0,0.0
에휴.... 2주무료체험 웃기고있네... 진짜 그리고2주라면서 돈줘야함ㅋㅋㅋㅋ와 진짜어이없어!!,0,0,0.0
"로그인이안됩니다.. 멀쩡히 잘시청하고있다가 잠시로그아웃하게돼서 다시로그인 하려는데 계속 이번호로된 계정을 찾을수 없다고하네요 삭제하고 다시깔아도 똑같아요. 고객센터 버튼을 눌러보면 제 이름이 뜬상태, 로그인된 상태로 고객센터가 들어가지는데 앱자체로그인은 전혀안되는상황이니..황당하네요 어떻게해야하나요",1,1,3.0
"너무 불편해요. 우주가입으로 lite무료체험 중인데 모바일 폰으로는 lite 영화시청가능목록이 뜨지만 영화장르로는 선택을 못하구요. 안드로이드 tv로는 lite목록도 안뜨고, 심지어 모바일 폰으로 시청 가능했던것도 안되네요. 동시시청 안되는 1회선이라도 폰에서 실행안하면 다른기기는 플레이 돼야 되는거 아닌가요? 혹시나해서 폰에깔린 wavve 지우고 플레이해도 안되네요ㅠㅠ 결국 이용권 구매해야 다회선도 되고 lite도 tv에서 플레이 되는건지ㅠ 일단 스트레스 받아서 이용 못하겠어요. 첫달 100원 추가하면 업그레이드 할수있던데 그것도 하기싫을 정도입니다. 클릭해서 다 볼수 있는게 아니면 볼수있는것 중 세분화 시켜서 빨리 고를수 있게 선택권을 줘야 스트레스 안받죠. 클릭하면 전부 구매하라는데ㅎㅎㅎ Lite무료 안주는게 더 나을것 같아요. 게니 이미지만 나빠짐.",1,2,4.0
이정도 트래픽도 감당 못하면서 사용료는 받고 싶니? 이 따위로 운영할거면 중계권 네이버 넘기고 사라져..,0,0,0.0
아니 내가 단글 삭제한건가요??? 여기완전 어이없네!!!!! 일부 vod는 무슨 최근꺼 말고는 런닝맨도 나혼산도 다 다시보기가 안되네요!!!!! 아직도 복구안됐으면 안된만큼 환불하세요!! 이거 내거쓴글 캡쳐해놓을거니까 삭제하기만 해봐라,0,0,0.0
앱실행 안되는거 넷플에 문의했더니 휴대폰 제조업체에 물어보라네요 ㅋㅋㅋㅋ 환불도 안된답니다 여러분 다른기기로 시청바란다네요,0,0,0.0
스마트티비에서 에러가잦음. 폰이랑 싱크가 안되고 영상재생중 끊김이 매우잦음. 먹통이 되서 그냥 검은화면에 멈추는 빈도가 많아서 티비를 리부팅해야함. 고객센터에 접수했지만 답변도 없고 개선도없음.,1,1,3.0
컨텐츠 별 5점 갤노트9기준 모든영상마다 오류남 소리만나고 영상멈춤 영화기준 검은색화면 하루에한번도 아니고 모든영상마다 7번정도 왓챠껏다켜야됨,1,1,3.0
어제부터 버퍼링이 너무 심해서 아예 볼 수가 없어요 진짜 짜증날지경이네요 이제 빨리 개선 좀 해주세요..,1,3,1.0
"음량, 밝기조절 방식좀 예전방식대로 바꿔주실순 없나요...? 어두울때 밝기 조절하다 눈뽕당하고 조용할때 음량조절하다가 심장 떨어질것같아요. 예전부터 이용자들이 이부분에 대해서 불편하다고 리뷰를 많이 쓰셨는데 개선하지 않는 이유라도 있나요?",1,2,4.0
갤럭시 폴드를 사용중 입니다. 티빙이 업데이트 이후 전체화면을 하면 화면이 꽉차게 나오지 않는데 언제 해결을 해주실까요?? 티빙에 있는 고객센터에 9월2일 1:1문의를 했는데 아직까지 확답이 없이 문의중이라고만 나오구요..,1,1,3.0
펜트하우스 시청중에 3회부터 페이지를 불러오지 못했습니다[AN-BCP-CHK] 에러만 계속나오고 그외에 동영상도 마찬가지로 나옵니다 확인부탁드립니다,1,1,3.0
전부 유료네 신서유기 때문에 왔다가 바로 삭제 ㄱㄱ 카카오처럼 1일 1회 쿠폰이라도 주든지 해야지,0,0,0.0
저는 이용권 구매자 입니다 그런데 접속하니까 갑자기 로그아웃이 되고 네이버 로그인으로 했는데 이용권은 제로가 됬는데 해킹 당한것 인가요?? 잘쓰고 있다가 갑자기 이용권 결제한것이 날라 갔는데 이것 이용권 결제금액 보상해주어야 되는 것 아닌가요?,0,0,0.0
갤럭시 탭s7+ 인데 hdr도 안되고 4k도 안되는게 말이되나요. hd화질로 보려니 눈이 썩을거같아요. 지원좀 해주세요!!,1,1,3.0
"갤럭시S10 화면을 터치해도 밝기조정하는 바 만 없어지고 나머지는 5초정도 계속 켜져있어서 엄청 불편합니다. 노트10, V30 은 정상인거보니 오류인것 같네요",1,1,4.0
방금 재결제했는데. 결제 되자마자 실행이 게속 자동으로 꺼지네요?? 다시켜보기도하고.재다운받을려고하는데 베타인원이 다 찼다고 나오는데...뭐져??,1,3,1.0
옥수수로 다시 돌아가고 싶은데 계정이 이쪽으로 옮겨서 그런지 안된데요..ㅜㅜ 여긴 결제하고 보는데도 볼게 별로 없어요 차라리 넷플릭스가 더 나은듯...,0,0,0.0
번역이랑 자막 나오는 디자인 진짜 어디 토렌토에 영어공부하는 애들이 무료제공한거 가져다가 쓴 느낌ㅋㅋㅋㅋㅋㅋ 미치겠다 정말.,1,4,2.0
느림...예전 피씨로보는 티빙플레이어때부터 답답했는데 무슨 답글마다 기기탓을합니까? 티빙에서 개선해야할점이 맞습니다 진짜 그것도 5년 6년전인데 5년내내 쓰는 나도 대단하네... 외부에 기술 맡겨서라도 최적화 좀 시켜봐요 제발,0,0,0.0
아니 내.가 내이메일쓰고 내이름쓰고 내번호쓰고 했는데 왜안됨? 기분좋게 토트넘볼라 했더니 기분개잡차네,0,0,0.0
로그인 할 수 없습니다. 나중에 다시 시도해 주십시오. 이것만 계속 떠요 지웠다 다시 깔아도 이모양,1,1,1.0
티비랑 휴대폰이랑 미러링케이블로연결해서보는데 업데이트하고난뒤부터 재생이안되고 자꾸 꺼지네요 무슨문제인가요??,1,3,1.0
다시 지우고 다시 깔아도 넷플 접속이 안됩니다 뭐 어쩌자는 거죠??? 돈 환불해 줄겁니까?? 이게 며칠쨉니까,0,0,0.0
폰으로볼땐 문제없는데 티비 앱으로볼때 건너뛰기로 넘기면서 보면 소리가 잘안나와요 나갔다 다시 들어와야 제대로 나오고 버그가 좀 있네요,1,1,1.0
영상이 안나와요 다시깔고 캐쉬삭제하고 해도 어제부터 안나옵니다 보던거 이어보기 안되고 계속 버퍼링이에요 빨리좀 고쳐요 돈만날리고 뭐하는거야,1,3,1.0
티빙이용권구매하도 버퍼링심하고 드라마한개가폭주한다고 서버이모양이고 무슨북한에서 만든 어플이냐 개발자들이 혹시 연변에서혹시것처럼 이런식으로버퍼링에 서버폭주면 이용권금액만큼 보상해 보상내일전화한다!,1,3,2.0
모죠 접속자수 많다고 로그인 없이 볼 수 있게 된다는 문구만 뜨고 영상은 하나도 안 나오는데요? 경이로운 실방 보려고 했는데 뭡니까 ㅠㅠ,1,1,1.0
"왓챠 깔아서 영상 재생한 순간부터 갑자기 폰 맛 가서 전원 버튼 제대로 작동 안 하고, 재생 플레이어는 먹통되면서 폰 기능 다 정지되는데 소리만 계속 나오고...1시간도 안 되는 시간 동안 폰을 몇 번이나 강제종료함",1,1,1.0
